UserID	ItemID	OriginalRate	PredictRate
102	222	3.0	2.5625
102	233	3.0	2.5625
102	239	3.0	2.5625
102	248	3.0	2.5625
102	264	2.0	2.5527852412423164
102	271	2.0	2.4556376536654803
102	286	3.0	2.536887424861268
102	298	3.0	2.575507490086412
102	300	3.0	2.548172701802632
102	302	3.0	2.5625
102	307	4.0	2.6174961069903087
102	313	3.0	2.678514200677969
102	322	3.0	2.5143784063834795
102	326	3.0	2.6174961069903087
102	350	3.0	2.5625
102	358	3.0	2.5139592853290065
102	363	2.0	2.5625
102	385	3.0	2.5625
102	391	2.0	2.5625
102	393	3.0	2.5625
102	399	2.0	2.5625
102	403	3.0	2.3884786989830467
102	405	2.0	2.5625
102	418	3.0	2.5625
102	432	3.0	2.5625
102	443	3.0	2.5625
102	444	1.0	2.5625
102	445	2.0	2.5625
102	448	3.0	2.5625
102	502	3.0	2.5625
102	510	4.0	2.5831159184709436
102	515	1.0	2.5625
102	524	3.0	2.5625
102	530	3.0	2.5625
102	554	2.0	2.5625
102	559	3.0	2.5625
102	565	2.0	2.5625
102	568	2.0	2.475783399423922
102	576	2.0	2.5625
102	577	3.0	2.5625
102	578	2.0	2.5625
102	588	4.0	2.575507490086412
102	597	3.0	2.5625
102	625	3.0	2.575507490086412
102	629	3.0	2.5625
102	635	2.0	2.5625
102	636	3.0	2.5625
102	663	3.0	2.5625
102	675	3.0	2.5625
102	685	3.0	2.5625
102	686	3.0	2.5625
102	689	3.0	2.416894395545732
102	720	2.0	2.5625
102	732	3.0	2.5625
102	734	2.0	2.5625
102	746	2.0	2.5625
102	748	3.0	2.5625
102	768	2.0	2.5625
102	797	2.0	2.5625
102	809	3.0	2.5625
102	810	2.0	2.5625
102	823	3.0	2.5625
102	827	2.0	2.5625
102	831	2.0	2.5625
102	840	2.0	2.5625
102	866	2.0	2.5625
102	930	2.0	2.5625
102	986	1.0	2.5625
102	1025	2.0	2.676509113025662
102	1030	1.0	2.5625
102	1239	2.0	2.5625
103	24	4.0	3.4
103	50	5.0	3.406535253366577
103	69	3.0	3.4
103	96	4.0	3.4
103	117	4.0	3.4
103	121	3.0	3.316817521593343
103	126	5.0	3.4
103	127	4.0	3.47559946229868
103	144	4.0	3.4
103	222	3.0	3.4
103	234	3.0	3.4136059472640246
103	300	3.0	3.2682321998169597
103	471	4.0	3.4
103	527	5.0	3.4
104	7	3.0	2.7936507936507935
104	25	3.0	2.7936507936507935
104	100	4.0	2.7936507936507935
104	117	2.0	2.909092797526961
104	122	3.0	2.5956557967065543
104	147	3.0	2.7936507936507935
104	150	5.0	2.7936507936507935
104	235	2.0	2.7936507936507935
104	245	2.0	2.8329838467626374
104	248	2.0	2.8489522778478698
104	249	3.0	2.6993674617725842
104	269	5.0	2.9818616369626874
104	282	3.0	2.8563303257944637
104	283	4.0	2.8030791268386146
104	285	4.0	2.7936507936507935
104	287	2.0	2.7936507936507935
104	288	2.0	3.023842794604003
104	293	3.0	2.8030791268386146
104	299	3.0	2.728636466153951
104	300	3.0	3.180333927947774
104	301	2.0	2.672881448789707
104	312	3.0	2.832798527437213
104	324	1.0	2.8660377062508586
104	325	1.0	2.7936507936507935
104	327	2.0	2.7156362529547153
104	331	3.0	2.838315883750087
104	342	3.0	2.7936507936507935
104	346	3.0	2.728636466153951
104	347	2.0	2.8384223942332922
104	354	3.0	2.8266604462249374
104	411	1.0	2.7936507936507935
104	412	3.0	2.7936507936507935
104	475	4.0	2.8030791268386146
104	544	3.0	2.7936507936507935
104	546	1.0	2.6993674617725842
104	713	3.0	2.7936507936507935
104	744	1.0	2.7936507936507935
104	751	4.0	2.8863813776701157
104	756	2.0	2.7936507936507935
104	823	1.0	2.7936507936507935
104	827	2.0	2.7936507936507935
104	984	1.0	2.7936507936507935
104	1010	1.0	2.6993674617725842
104	1011	3.0	2.8030791268386146
104	1016	1.0	2.7431903275406126
104	1017	1.0	2.7936507936507935
104	1226	3.0	2.7936507936507935
104	1241	1.0	2.7936507936507935
105	258	5.0	3.527871005221303
105	268	4.0	3.233490395105958
105	272	4.0	3.433515107118385
105	286	4.0	3.518143162041761
105	307	2.0	3.2607914540498113
105	333	3.0	3.51589343006489
105	752	3.0	3.3125
106	1	4.0	3.7586102679400843
106	8	4.0	3.7142857142857144
106	15	3.0	3.6309720247252715
106	22	4.0	3.7142857142857144
106	45	3.0	3.7142857142857144
106	48	3.0	3.7142857142857144
106	64	4.0	3.7142857142857144
106	69	4.0	3.6796493679331412
106	77	4.0	3.7142857142857144
106	86	3.0	3.7142857142857144
106	88	3.0	3.7667714280284366
106	97	5.0	3.7142857142857144
106	107	4.0	3.7142857142857144
106	165	5.0	3.7142857142857144
106	194	5.0	3.734785761191697
106	196	5.0	3.7142857142857144
106	213	4.0	3.7142857142857144
106	223	4.0	3.7142857142857144
106	273	3.0	3.7142857142857144
106	285	4.0	3.7142857142857144
106	286	4.0	3.8604851753761977
106	313	4.0	3.7934760935525875
106	435	3.0	3.7142857142857144
106	526	4.0	3.7142857142857144
106	582	4.0	3.7142857142857144
106	584	4.0	3.7142857142857144
106	660	4.0	3.7142857142857144
106	684	4.0	3.7142857142857144
106	692	3.0	3.7142857142857144
106	699	4.0	3.7142857142857144
106	703	4.0	3.7142857142857144
106	778	4.0	3.670087218502369
106	828	2.0	3.7142857142857144
106	923	4.0	3.7142857142857144
106	956	3.0	3.7142857142857144
106	1115	4.0	3.7142857142857144
107	258	4.0	2.7201445073302235
107	269	5.0	2.804696447843222
107	271	2.0	2.769230769230769
107	300	1.0	2.7810720198639043
107	302	4.0	2.769230769230769
107	305	4.0	2.907291611210742
107	321	2.0	2.818919593188695
107	333	3.0	2.7313831959059787
107	340	5.0	2.7031739194322397
108	10	5.0	3.411764705882353
108	13	3.0	3.411764705882353
108	14	5.0	3.356408368436759
108	21	3.0	3.411764705882353
108	50	4.0	3.5350025570956904
108	100	4.0	3.411764705882353
108	121	3.0	3.4112046227687256
108	125	3.0	3.411764705882353
108	137	5.0	3.4555510295837286
108	181	3.0	3.589276943063854
108	237	3.0	3.3582480880251158
108	275	5.0	3.3582480880251158
108	282	3.0	3.411764705882353
108	290	4.0	3.2549217497865035
108	471	2.0	3.5486017949788695
108	515	5.0	3.411764705882353
109	1	4.0	3.566653389092538
109	4	2.0	3.5
109	5	3.0	3.5
109	7	4.0	3.5305605544275966
109	8	3.0	3.5
109	9	3.0	3.5
109	31	4.0	3.6227264890348976
109	42	1.0	3.529072995910201
109	58	4.0	3.6227264890348976
109	62	3.0	3.4935393575911187
109	68	3.0	3.5
109	69	4.0	3.4314175502452042
109	89	4.0	3.5
109	90	3.0	3.5
109	91	4.0	3.5
109	94	4.0	3.5
109	96	5.0	3.446278288320322
109	97	3.0	3.5
109	100	4.0	3.5257855618554053
109	101	1.0	3.5
109	117	5.0	3.4061472143781057
109	121	5.0	3.276546065649672
109	127	2.0	3.498760104203238
109	131	1.0	3.5
109	147	4.0	3.5
109	154	2.0	3.419242074959215
109	157	4.0	3.5
109	158	1.0	3.5
109	159	4.0	3.5
109	162	2.0	3.4935393575911187
109	172	5.0	3.5
109	176	5.0	3.529072995910201
109	178	3.0	3.527072019640051
109	183	5.0	3.529072995910201
109	195	5.0	3.5
109	196	4.0	3.4935393575911187
109	200	2.0	3.529072995910201
109	204	4.0	3.5440583824543532
109	214	1.0	3.5
109	215	3.0	3.5
109	218	4.0	3.5
109	223	4.0	3.529072995910201
109	230	5.0	3.4935393575911187
109	237	4.0	3.5
109	245	3.0	3.5
109	248	2.0	3.5
109	252	5.0	3.566544238313791
109	258	5.0	3.4103786340230546
109	278	3.0	3.5
109	281	2.0	3.5
109	291	3.0	3.5
109	294	4.0	3.5541127482338326
109	295	4.0	3.5
109	318	4.0	3.5314070373097475
109	322	2.0	3.3135907909287106
109	356	4.0	3.5
109	357	2.0	3.5
109	380	5.0	3.488992597811061
109	388	5.0	3.5
109	392	3.0	3.5909351956011424
109	393	4.0	3.329302438441476
109	402	4.0	3.527072019640051
109	409	2.0	3.5
109	423	4.0	3.271515648765259
109	441	2.0	3.5
109	472	2.0	3.441426095740189
109	475	1.0	3.5
109	520	5.0	3.5909351956011424
109	546	3.0	3.3492708584477273
109	550	5.0	3.5
109	552	2.0	3.5
109	559	3.0	3.5
109	566	4.0	3.5
109	588	4.0	3.335763080850358
109	627	5.0	3.5
109	631	3.0	3.5
109	665	5.0	3.5
109	672	2.0	3.5
109	742	5.0	3.5257855618554053
109	762	3.0	3.5
109	796	3.0	3.5
109	797	3.0	3.5
109	820	3.0	3.5
109	823	3.0	3.5
109	845	4.0	3.4314175502452042
109	849	2.0	3.5
109	866	4.0	3.44395819110391
109	930	3.0	3.4859120171855222
109	931	2.0	3.5
109	949	3.0	3.5
109	975	3.0	3.5
109	1011	3.0	3.5
109	1012	4.0	3.5
109	1013	3.0	3.5
109	1014	4.0	3.4226433144337847
109	1023	2.0	3.5
109	1028	4.0	3.5
109	1039	2.0	3.5
109	1157	4.0	3.5
109	1244	3.0	3.5
110	11	4.0	3.0853658536585367
110	22	4.0	3.0853658536585367
110	28	4.0	3.037549488826822
110	38	3.0	3.0853658536585367
110	68	2.0	3.0853658536585367
110	77	4.0	3.0853658536585367
110	79	4.0	3.0853658536585367
110	82	4.0	3.0853658536585367
110	188	4.0	3.0853658536585367
110	195	2.0	3.1331822184902514
110	202	2.0	3.0853658536585367
110	204	3.0	3.0853658536585367
110	212	1.0	3.0853658536585367
110	232	3.0	3.0853658536585367
110	233	4.0	3.0853658536585367
110	245	3.0	3.0895895533938185
110	300	3.0	3.1519435253131896
110	301	2.0	3.1351347458457584
110	307	4.0	3.2522727541640775
110	327	3.0	3.067262412305293
110	332	3.0	2.8782453078087595
110	367	3.0	3.0853658536585367
110	384	2.0	3.0853658536585367
110	423	4.0	3.0853658536585367
110	540	3.0	3.0853658536585367
110	550	3.0	3.0853658536585367
110	568	3.0	3.0853658536585367
110	575	3.0	3.0853658536585367
110	578	3.0	3.0853658536585367
110	658	3.0	3.0853658536585367
110	682	4.0	2.9711765098822167
110	688	1.0	3.0853658536585367
110	715	2.0	3.0853658536585367
110	732	3.0	3.0853658536585367
110	734	2.0	3.0853658536585367
110	748	3.0	2.927106520932845
110	751	3.0	3.0182041979588896
110	759	3.0	3.0853658536585367
110	779	3.0	3.0853658536585367
110	783	3.0	3.0853658536585367
110	790	4.0	3.0853658536585367
110	791	2.0	3.0853658536585367
110	794	3.0	3.0853658536585367
110	806	3.0	3.0853658536585367
110	944	3.0	3.0853658536585367
110	1179	2.0	3.0853658536585367
110	1188	4.0	3.0853658536585367
110	1206	3.0	3.0853658536585367
110	1246	2.0	3.0853658536585367
110	1248	3.0	3.0853658536585367
110	1250	3.0	3.0853658536585367
111	242	4.0	3.5
111	269	5.0	3.5591056757106885
111	272	3.0	3.362097985580518
111	301	4.0	3.413353026232504
111	313	4.0	3.5473440282822613
111	326	3.0	3.5164072702415994
111	328	4.0	3.4809070858312836
111	333	4.0	3.4649422177996785
111	340	4.0	3.4488540716540363
111	887	3.0	3.5
111	896	2.0	3.5511459283459637
111	1024	3.0	3.5
112	286	4.0	3.7742546182859527
112	289	5.0	3.9997304862968766
112	300	4.0	3.954635638400753
112	302	4.0	3.888338688110392
112	303	4.0	3.9166666666666665
112	306	5.0	3.9166666666666665
112	307	4.0	3.94203516713137
112	312	5.0	3.9166666666666665
112	316	5.0	4.108076898482155
112	322	4.0	3.94203516713137
112	325	1.0	3.9166666666666665
112	327	1.0	3.897498092905849
112	331	4.0	3.985519710624745
112	347	1.0	3.9166666666666665
112	354	3.0	3.9166666666666665
112	678	3.0	3.951494956810686
112	689	4.0	3.9166666666666665
112	748	3.0	3.9166666666666665
112	750	4.0	3.9166666666666665
112	754	4.0	3.9166666666666665
112	903	1.0	3.9166666666666665
112	984	3.0	3.9166666666666665
113	100	4.0	3.7083095196951765
113	126	5.0	3.806451612903226
113	242	2.0	3.806451612903226
113	246	5.0	3.806451612903226
113	262	2.0	3.889785870013363
113	277	3.0	3.806451612903226
113	286	4.0	4.110678897179303
113	294	4.0	3.7148271738136427
113	319	2.0	3.8260312877905314
113	321	3.0	3.730520227847779
113	322	3.0	3.908928550791772
113	324	2.0	3.8260312877905314
113	326	5.0	3.908928550791772
113	327	5.0	3.806451612903226
113	329	3.0	3.806451612903226
113	508	4.0	3.806451612903226
113	595	5.0	3.806451612903226
113	678	2.0	3.8929081909246133
113	976	5.0	3.806451612903226
113	1252	4.0	3.806451612903226
114	96	3.0	3.6296296296296298
114	100	5.0	3.5826182985842228
114	157	2.0	3.6296296296296298
114	175	5.0	3.6296296296296298
114	179	5.0	3.6296296296296298
114	182	3.0	3.6296296296296298
114	183	5.0	3.6296296296296298
114	186	3.0	3.6296296296296298
114	191	3.0	3.698418502082645
114	195	4.0	3.6296296296296298
114	204	3.0	3.6296296296296298
114	210	3.0	3.6296296296296298
114	269	4.0	3.698418502082645
114	482	4.0	3.6508227946412593
114	496	4.0	3.6296296296296298
114	505	3.0	3.6296296296296298
114	507	3.0	3.674661726256338
114	520	3.0	3.577842718508915
114	640	2.0	3.6296296296296298
114	654	3.0	3.577842718508915
114	1104	5.0	3.6296296296296298
115	8	5.0	4.040816326530612
115	9	5.0	4.086378745793433
115	11	4.0	4.040816326530612
115	12	5.0	4.040816326530612
115	20	3.0	4.040816326530612
115	22	3.0	4.040816326530612
115	32	5.0	4.040816326530612
115	50	5.0	4.040816326530612
115	69	1.0	4.040816326530612
115	77	2.0	4.040816326530612
115	82	4.0	4.040816326530612
115	89	5.0	4.040816326530612
115	92	4.0	4.040816326530612
115	93	3.0	4.040816326530612
115	127	5.0	4.106901172480989
115	172	4.0	4.053883985528441
115	178	5.0	4.040816326530612
115	181	4.0	4.040816326530612
115	187	5.0	4.040816326530612
115	228	4.0	4.040816326530612
115	234	5.0	4.053883985528441
115	265	2.0	4.040816326530612
115	269	3.0	3.9153585233971318
115	310	3.0	4.040816326530612
115	431	4.0	4.040816326530612
115	443	4.0	4.040816326530612
115	462	4.0	4.040816326530612
115	466	5.0	4.040816326530612
115	470	2.0	4.040816326530612
115	471	2.0	4.040816326530612
115	475	5.0	4.02951408591303
115	496	1.0	4.040816326530612
115	511	5.0	4.040816326530612
115	530	5.0	4.040816326530612
115	543	2.0	4.040816326530612
115	642	5.0	4.040816326530612
115	762	4.0	4.040816326530612
115	763	2.0	4.040816326530612
115	952	5.0	4.040816326530612
115	969	1.0	4.040816326530612
115	1008	5.0	4.040816326530612
115	1067	4.0	4.040816326530612
115	1073	5.0	4.040816326530612
116	7	2.0	3.0568181818181817
116	65	2.0	3.0568181818181817
116	137	2.0	3.0568181818181817
116	180	5.0	3.1526181290419575
116	185	3.0	3.0568181818181817
116	187	5.0	3.0568181818181817
116	195	4.0	3.0568181818181817
116	199	4.0	3.1463179550168765
116	248	3.0	3.0496581999622863
116	250	4.0	2.9529984449076956
116	255	3.0	2.9529984449076956
116	257	3.0	3.0469081771710713
116	259	4.0	3.0774151096804676
116	260	2.0	2.6678044862821126
116	262	3.0	3.0568181818181817
116	264	3.0	2.9090502633940547
116	271	4.0	2.6221555358323396
116	286	3.0	2.863552820928946
116	294	2.0	3.1228418118027923
116	299	3.0	3.0568181818181817
116	301	3.0	2.964943733301779
116	313	5.0	3.251063031194622
116	322	2.0	3.0568181818181817
116	331	3.0	3.0568181818181817
116	332	3.0	3.0568181818181817
116	344	5.0	3.0496581999622863
116	347	2.0	3.099576526396472
116	350	3.0	3.0568181818181817
116	421	3.0	3.0568181818181817
116	484	4.0	3.0869271959504747
116	531	2.0	3.0568181818181817
116	582	3.0	3.139322791992494
116	604	3.0	3.1463179550168765
116	661	4.0	3.1702213142696407
116	730	4.0	3.0568181818181817
116	750	4.0	3.0568181818181817
116	751	3.0	3.0568181818181817
116	758	1.0	3.0568181818181817
116	760	3.0	3.0568181818181817
116	806	4.0	2.984556547900678
116	840	1.0	3.0568181818181817
116	880	3.0	3.070255127824572
116	887	3.0	3.0568181818181817
116	895	2.0	3.033899912843407
116	903	2.0	3.0568181818181817
116	905	2.0	3.0568181818181817
116	914	2.0	3.0568181818181817
116	942	3.0	3.0568181818181817
116	993	2.0	3.0568181818181817
116	1016	2.0	3.0568181818181817
116	1082	3.0	3.0568181818181817
116	1089	2.0	3.0568181818181817
116	1216	3.0	3.0568181818181817
116	1253	2.0	3.0568181818181817
116	1257	1.0	3.0568181818181817
117	1	4.0	3.8319440782153475
117	12	5.0	3.7222222222222223
117	15	5.0	3.7364479992088477
117	25	4.0	3.7222222222222223
117	50	5.0	3.8504065346102845
117	56	5.0	3.6581300660281912
117	98	4.0	3.6790814980116355
117	109	4.0	3.7222222222222223
117	117	5.0	3.7222222222222223
117	121	4.0	3.7364479992088477
117	143	1.0	3.7364479992088477
117	150	4.0	3.7222222222222223
117	151	4.0	3.7222222222222223
117	168	5.0	3.6581300660281912
117	174	4.0	3.7684940773058635
117	176	5.0	3.7222222222222223
117	181	5.0	3.8504065346102845
117	195	5.0	3.7222222222222223
117	214	5.0	3.7222222222222223
117	222	5.0	3.6581300660281912
117	240	3.0	3.7222222222222223
117	257	5.0	3.7222222222222223
117	258	4.0	3.703846371260452
117	268	5.0	3.7222222222222223
117	288	3.0	3.762451291305793
117	298	5.0	3.7364479992088477
117	307	5.0	3.7222222222222223
117	313	5.0	3.8018509097232274
117	338	3.0	3.7222222222222223
117	358	4.0	3.687808345107642
117	368	3.0	3.7222222222222223
117	405	5.0	3.7222222222222223
117	411	3.0	3.7222222222222223
117	421	5.0	3.7364479992088477
117	588	3.0	3.7364479992088477
117	597	4.0	3.7222222222222223
117	628	5.0	3.7222222222222223
117	742	4.0	3.7222222222222223
117	751	5.0	3.703846371260452
117	758	2.0	3.7222222222222223
117	772	4.0	3.7222222222222223
117	829	3.0	3.7222222222222223
117	886	5.0	3.7222222222222223
117	928	3.0	3.7364479992088477
117	1012	4.0	3.7222222222222223
117	1014	3.0	3.7222222222222223
117	1016	5.0	3.7222222222222223
117	1047	2.0	3.7222222222222223
117	1057	2.0	3.7222222222222223
117	1095	3.0	3.7222222222222223
118	17	3.0	4.642857142857143
118	22	5.0	4.642857142857143
118	23	5.0	4.642857142857143
118	32	5.0	4.642857142857143
118	134	5.0	4.642857142857143
118	156	5.0	4.642857142857143
118	164	5.0	4.630660269379637
118	174	5.0	4.656405983732738
118	176	5.0	4.737382912307823
118	184	5.0	4.737382912307823
118	185	5.0	4.737382912307823
118	193	5.0	4.642857142857143
118	200	5.0	4.642857142857143
118	217	3.0	4.737382912307823
118	218	5.0	4.630660269379637
118	324	4.0	4.72771444079478
118	421	4.0	4.656405983732738
118	433	5.0	4.642857142857143
118	436	5.0	4.642857142857143
118	474	5.0	4.642857142857143
118	475	5.0	4.6351984834414175
118	511	5.0	4.642857142857143
118	528	4.0	4.642857142857143
118	547	5.0	4.642857142857143
118	654	5.0	4.642857142857143
118	655	5.0	4.642857142857143
118	774	5.0	4.642857142857143
118	816	3.0	4.642857142857143
118	853	5.0	4.642857142857143
119	12	3.0	3.877551020408163
119	24	4.0	3.877551020408163
119	40	4.0	3.877551020408163
119	54	4.0	3.877551020408163
119	83	4.0	3.877551020408163
119	86	4.0	3.877551020408163
119	87	5.0	3.877551020408163
119	100	5.0	3.89973508485266
119	105	2.0	3.877551020408163
119	109	5.0	3.877551020408163
119	111	5.0	3.877551020408163
119	117	5.0	3.877551020408163
119	144	4.0	3.877551020408163
119	147	4.0	3.970545172975499
119	154	5.0	3.877551020408163
119	174	4.0	4.00326071892698
119	182	4.0	3.87039762405683
119	188	4.0	3.877551020408163
119	193	4.0	3.877551020408163
119	199	5.0	3.877551020408163
119	209	4.0	3.877551020408163
119	213	5.0	3.877551020408163
119	222	5.0	3.877551020408163
119	235	5.0	3.877551020408163
119	237	5.0	3.877551020408163
119	245	4.0	3.7787991232056743
119	250	2.0	3.877551020408163
119	254	2.0	3.877551020408163
119	268	5.0	3.87039762405683
119	269	3.0	3.7166698070362467
119	272	5.0	3.9886886452858423
119	274	4.0	3.877551020408163
119	275	5.0	3.877551020408163
119	282	5.0	3.877551020408163
119	310	5.0	3.886100068475677
119	313	5.0	3.857259362265751
119	322	4.0	4.011438292443374
119	328	4.0	3.8142432538493236
119	338	1.0	3.877551020408163
119	382	5.0	3.877551020408163
119	385	5.0	3.877551020408163
119	392	4.0	3.877551020408163
119	407	3.0	3.877551020408163
119	451	5.0	3.877551020408163
119	455	4.0	3.877551020408163
119	472	4.0	3.877551020408163
119	486	4.0	3.877551020408163
119	511	5.0	3.877551020408163
119	526	2.0	3.877551020408163
119	544	2.0	3.877551020408163
119	546	4.0	3.877551020408163
119	550	4.0	3.877551020408163
119	562	4.0	3.877551020408163
119	568	4.0	3.877551020408163
119	595	3.0	3.877551020408163
119	616	2.0	3.877551020408163
119	628	4.0	3.877551020408163
119	658	5.0	3.877551020408163
119	684	4.0	3.877551020408163
119	697	5.0	3.877551020408163
119	716	5.0	3.877551020408163
119	717	3.0	3.877551020408163
119	718	5.0	3.877551020408163
119	741	4.0	3.877551020408163
119	742	5.0	3.877551020408163
119	829	5.0	3.877551020408163
119	845	4.0	3.877551020408163
119	866	3.0	3.877551020408163
119	930	3.0	3.877551020408163
119	977	3.0	3.877551020408163
119	982	4.0	3.877551020408163
119	995	4.0	3.798867341024911
119	1086	4.0	3.877551020408163
119	1101	5.0	3.877551020408163
119	1153	5.0	3.877551020408163
119	1160	5.0	3.87039762405683
119	1170	3.0	3.877551020408163
119	1197	4.0	3.877551020408163
119	1202	4.0	3.877551020408163
119	1259	3.0	3.877551020408163
119	1261	4.0	3.877551020408163
119	1262	3.0	3.877551020408163
119	1263	3.0	3.877551020408163
120	9	4.0	3.6166879564447876
120	25	5.0	3.5714285714285716
120	125	4.0	3.5714285714285716
120	148	3.0	3.5714285714285716
120	245	3.0	3.508661185645612
120	252	3.0	3.499931558925541
120	257	2.0	3.3847614573879463
120	282	4.0	3.499931558925541
120	286	5.0	3.5333355239885513
120	405	4.0	3.615927393016813
120	546	2.0	3.457922813850861
120	924	4.0	3.5714285714285716
121	9	5.0	3.6938456655271215
121	14	5.0	4.020880630737945
121	57	5.0	3.6739130434782608
121	86	5.0	3.6739130434782608
121	98	5.0	3.6912851556235022
121	117	1.0	3.6928882050907554
121	121	2.0	3.796800087777148
121	122	2.0	3.6739130434782608
121	125	2.0	3.6209153873440627
121	126	3.0	3.6739130434782608
121	137	5.0	3.7385761730976035
121	174	3.0	3.5001919220258477
121	180	3.0	3.6739130434782608
121	181	5.0	3.8410952843449615
121	192	4.0	3.6739130434782608
121	235	1.0	3.6739130434782608
121	249	1.0	3.5517715764195024
121	275	4.0	3.7222097781140717
121	291	3.0	3.6739130434782608
121	294	4.0	3.6220399926707096
121	405	2.0	3.5920229123507577
121	428	5.0	3.6739130434782608
121	508	4.0	3.6567896640013235
121	509	5.0	3.6739130434782608
121	514	3.0	3.755948285242845
121	515	4.0	3.876285927773637
121	631	4.0	3.6739130434782608
121	740	3.0	3.6739130434782608
122	46	5.0	3.9705882352941178
122	70	5.0	3.9705882352941178
122	175	5.0	3.9705882352941178
122	187	4.0	3.9705882352941178
122	191	5.0	4.0410024478060125
122	212	5.0	3.9705882352941178
122	214	2.0	3.9705882352941178
122	215	4.0	3.9914851724045954
122	378	4.0	3.9705882352941178
122	382	3.0	3.9705882352941178
122	387	5.0	3.9705882352941178
122	423	4.0	3.9705882352941178
122	427	3.0	3.9002389683824803
122	464	5.0	3.9705882352941178
122	470	3.0	3.9705882352941178
122	509	4.0	3.9705882352941178
122	510	4.0	3.9914851724045954
122	511	5.0	3.9705882352941178
122	553	3.0	3.9705882352941178
122	570	3.0	3.9705882352941178
122	708	5.0	3.9705882352941178
122	715	5.0	3.9705882352941178
122	727	4.0	3.9705882352941178
122	736	4.0	3.9705882352941178
122	737	4.0	3.9705882352941178
122	792	3.0	4.0410024478060125
122	1268	2.0	3.9705882352941178
123	13	3.0	3.9310344827586206
123	22	4.0	3.913292313928548
123	50	3.0	3.9310344827586206
123	127	5.0	3.9310344827586206
123	132	3.0	3.9310344827586206
123	135	5.0	3.9310344827586206
123	143	5.0	3.9310344827586206
123	165	5.0	3.99561468508378
123	192	5.0	3.9310344827586206
123	255	1.0	3.9310344827586206
123	275	4.0	3.99561468508378
123	285	5.0	3.9310344827586206
123	427	3.0	3.9310344827586206
123	480	3.0	3.9310344827586206
123	482	4.0	3.9310344827586206
123	485	5.0	3.9310344827586206
123	487	3.0	3.9310344827586206
123	511	5.0	4.006438700286429
123	531	3.0	3.8791027950505224
123	606	3.0	3.9310344827586206
123	704	3.0	3.9310344827586206
123	707	5.0	3.99561468508378
123	735	2.0	3.9310344827586206
123	847	4.0	3.9310344827586206
123	962	3.0	3.9310344827586206
124	11	5.0	3.5
124	50	3.0	3.5217098793696704
124	79	3.0	3.5
124	96	4.0	3.5
124	157	2.0	3.5
124	166	5.0	3.5
124	226	4.0	3.5
124	496	1.0	3.5
124	550	4.0	3.5
124	616	4.0	3.5
125	1	4.0	3.3850377257138846
125	22	5.0	3.403945257908033
125	25	1.0	3.4444444444444446
125	28	4.0	3.4489634995815917
125	50	5.0	3.7221900198849656
125	63	3.0	3.4444444444444446
125	64	5.0	3.4444444444444446
125	69	4.0	3.5926649734667486
125	73	5.0	3.4444444444444446
125	80	4.0	3.4444444444444446
125	83	4.0	3.4444444444444446
125	87	5.0	3.4444444444444446
125	88	5.0	3.496620118227045
125	94	5.0	3.4444444444444446
125	97	3.0	3.568253586368167
125	98	5.0	3.1197117994969306
125	116	4.0	3.4444444444444446
125	120	1.0	3.4444444444444446
125	134	5.0	3.547956812713034
125	136	5.0	3.4444444444444446
125	143	5.0	3.4444444444444446
125	150	1.0	3.4444444444444446
125	152	1.0	3.4444444444444446
125	158	4.0	3.4444444444444446
125	163	5.0	3.44612944190479
125	173	5.0	3.353650262290684
125	174	5.0	3.6583778881936713
125	175	2.0	3.4444444444444446
125	190	5.0	3.4444444444444446
125	194	5.0	3.4633727342209815
125	198	3.0	3.4444444444444446
125	204	5.0	3.403418778107851
125	208	3.0	3.496620118227045
125	235	2.0	3.4444444444444446
125	236	1.0	3.3517695841254325
125	238	3.0	3.3517695841254325
125	239	5.0	3.3517695841254325
125	270	4.0	3.4444444444444446
125	275	5.0	3.44612944190479
125	283	5.0	3.4444444444444446
125	290	4.0	3.4444444444444446
125	318	5.0	3.568253586368167
125	346	1.0	3.4444444444444446
125	357	3.0	3.420193186198522
125	382	1.0	3.540489299684148
125	383	2.0	3.4444444444444446
125	384	3.0	3.4444444444444446
125	386	3.0	3.4444444444444446
125	407	2.0	3.4444444444444446
125	411	3.0	3.4444444444444446
125	434	4.0	3.4444444444444446
125	475	1.0	3.4444444444444446
125	478	4.0	3.5350062023621027
125	479	4.0	3.34279502963203
125	483	4.0	3.469917242187718
125	485	5.0	3.496620118227045
125	493	4.0	3.4444444444444446
125	496	5.0	3.4755787260491546
125	498	5.0	3.4211915750060258
125	511	5.0	3.4185081887381767
125	568	5.0	3.496620118227045
125	577	2.0	3.4444444444444446
125	615	3.0	3.3209384648907867
125	648	4.0	3.496620118227045
125	657	3.0	3.4444444444444446
125	692	3.0	3.4444444444444446
125	722	3.0	3.4444444444444446
125	732	4.0	3.4444444444444446
125	734	3.0	3.4444444444444446
125	781	3.0	3.4444444444444446
125	785	3.0	3.4444444444444446
125	796	3.0	3.4444444444444446
125	801	3.0	3.4444444444444446
125	813	1.0	3.4444444444444446
125	864	3.0	3.4444444444444446
125	926	3.0	3.4444444444444446
125	940	2.0	3.4444444444444446
125	945	5.0	3.5160779125855663
125	949	3.0	3.4444444444444446
125	996	3.0	3.4444444444444446
125	997	2.0	3.4444444444444446
125	999	4.0	3.4444444444444446
125	1000	3.0	3.4444444444444446
